实体名称,实体类型,制裁项目,依据法规,制裁原因,国家,来源,数据源,同步日期
Faik Sameddin ogly MAMEDOV,个人,EU-UKR,制裁,别名: Faik Sameddin ogly MAMEDOV; Faik Samaddin MAMMADOV,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R0878&from=EN,eu_sanctions,2026-06-19
Abu Bakr ibn Muhammad ibn ‘Ali al-Mainuki (al-Mainuki),个人,PL-AML118,制裁,别名: Abubakar Mainok; Abor Mainok; Abu Bilal al-Minuki,ng,,eu_sanctions,2026-06-19
Ismail Abdallah Sbaitan Shalabi,个人,,制裁,别名: Исмаин Шалабе; Исмаил Абдаллах Сбаитан Шалаби; Ismain Shalabe,,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
Ivan Iosifavitj Bahuslauski,个人,EU-UKR,制裁,别名: Ivan Iosifavitj Bahuslauski; Iван Iосiфавiч БАГУСЛАЎСКI); Ivan Iosifovitj Boguslavskij,by,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=4305,eu_sanctions,2026-06-19
Scientific Production Enterprise “Radiosviaz”,Company,,制裁,别名: AO NPP Radiosvyaz; АО «НПП «Радиосвязь»; Joint Stock Company “Research and Production Enterprise “Radiosvyaz”,,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
"ELCORO AYASTUY, Paulo",个人,,,,,https://www.oenb.at/dam/jcr:6b2dee86-deab-4fba-a7aa-ae27452999ec/Kundmachung%20DL%202_2002%20der%20Oesterreichischen%20Nationalbank.pdf,eu_sanctions,2026-06-19
Mazen Ali Hussein,个人,,制裁,别名: Мазен Али Хуссеин; Исса Салах Мухамад; Issa Salah Muhamad,de,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
SEA OWL I,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R2033,eu_sanctions,2026-06-19
Denis Aleksandrovich DIDENKO,个人,EU-UKR,制裁,别名: Денис Александрович ДИДЕНКО,ua,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202400753,eu_sanctions,2026-06-19
Sagitta,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
Alexander Vasilievich AVDEEV,个人,EU-UKR,制裁,别名: Александр Васильевич АВДЕЕВ; Aleksandr Vasiljevitj AVDEJEV,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1895,eu_sanctions,2026-06-19
Alena Bušava,个人,EU-BLR,制裁,别名: Алена БУШЕВА; Alena BUSHEVA; Алена БУШАВА,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202500631,eu_sanctions,2026-06-19
Головной филиал «Научно-Производственное Объединение «Винт» Акционерное Общество «Центр Судоремонта «Звездочка»,Company,,制裁,"别名: SPU Vint; Head Branch “Scientific and Production Association “Vin”"" of Joint Stock Company “Shiprepair Centre “Zvezdochka”; NPO Vint",,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
Limited Liability Company “Kord-Bunker”,Company,EU-UKR,制裁,,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026D1364,eu_sanctions,2026-06-19
Syrian Company for Information Technology,组织,EU-SYR,制裁,,sy,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN,eu_sanctions,2026-06-19
Pavel Georgijevitj MALYJ,个人,EU-UKR,制裁,别名: Pavel Georgijevitj MALYJ,ua,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.110.01.0003.01.ENG&toc=OJ%3AL%3A2022%3A110%3ATOC,eu_sanctions,2026-06-19
Публичное Акционерное Общество “Якутская Топливно Энергетическая Компания”,Company,EU-UKR,制裁,别名: Публичное Акционерное Общество “Якутская Топливно-Энергетическая Компания”; PJSC “Yakutsk Fuel and Energy Company”,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1478,eu_sanctions,2026-06-19
MIKHAIL ULYANOV,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0506,eu_sanctions,2026-06-19
Dmitri Jevgenevitš PANKRATOV,个人,EU-RUS,制裁,别名: Dmitrij Jevgeňjevič Pankratov; Dmitri Jevgenevitš PANKRATOV; Dmitrij Jevgenievič Pankratov,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7419,eu_sanctions,2026-06-19
Chol-yong KIM,个人,FR-CMF-562,制裁,,kp,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8025,eu_sanctions,2026-06-19
Conrado Ramón PÉREZ BRICEÑO,个人,EU-VEN,制裁,,ve,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7861,eu_sanctions,2026-06-19
Геннадій Євгенович КОВАЛЬЧУК,个人,EU-UKR,制裁,别名: Геннадiй Євгенович КОВАЛЬЧУК; Геннадий Евгеньевич КОВАЛЬЧУК,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ%3AL_202500527&qid=1742218670627,eu_sanctions,2026-06-19
Volodymyr Jevhenovytj MOSJKIN,个人,EU-UKR,制裁,别名: Володимир Євгенович МОШКIН; Владимир Евгеньевич МОШКИН,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ%3AL_202500527&qid=1742218670627,eu_sanctions,2026-06-19
Army Supply Bureau,组织,EU-SYR,制裁,,sy,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN,eu_sanctions,2026-06-19
Anton Vladimirovich RYCHAR,个人,EU-RUS,制裁,别名: Антон Владимирович РЫЧАР,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8736,eu_sanctions,2026-06-19
SWISSPRO CAPITAL LTD,法人,,asset.frozen,,cy,,eu_sanctions,2026-06-19
Mamoun Darkazanli Import-Export Company,组织,,制裁,"别名: Darkazanli Company, Darkazanli Export-Import Sonderposten; Мамун Дарказанли Импорт-Експорт Кампъни; Дарказанли Кампъни, Дарказанли Експорт-Импорт Зондерпостен",,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
Chongch’al Ch’ongguk,组织,UN-SC1718; EU-PRK,制裁,别名: BGR; KPA Unit 586; Reconnaissance General Bureau,kp,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2256,eu_sanctions,2026-06-19
KHIMINTEKHNO LLC,Company,EU-RUS,制裁,别名: OOO ХИМИНТЕХНО,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R1494,eu_sanctions,2026-06-19
Slim Ben Mohamed Salah Ben Ahmed ZARROUK,个人,EU-TUN,制裁,,tn,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=OJ:L_202600238,eu_sanctions,2026-06-19
Irakli SHVANGIRADZE,个人,,制裁,,,,eu_sanctions,2026-06-19
Mohammed Ahmed Shawki Al Islambolly,个人,,制裁,别名: Abu Ja'far; Мохаммед Ахмед Шоки Ал Исламболи; Abu Khalid,pk; af; ir,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
Dolgoprudniy Design Bureau of Automatics,Company,,制裁,别名: DKBA JSC; DDBA JSC; АО «ДКБА»,,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
KR Prom LLC,组织,EU-RUS,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R2033,eu_sanctions,2026-06-19
Gustave KUBWAYO,个人,EU-COD,制裁,,rw,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ:L_202403107,eu_sanctions,2026-06-19
Aleksey PINCHUK,个人,,制裁,,,,eu_sanctions,2026-06-19
Imad Hemasho,个人,EU-SYR,制裁,别名: Emad Hamchu; حميشو; حمشو عماد,sy,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2078,eu_sanctions,2026-06-19
Tamara SHATLIKAVA,个人,,制裁,,,,eu_sanctions,2026-06-19
PAEK MA,船只,UN-SC1718; EU-PRK,制裁,,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=2240,eu_sanctions,2026-06-19
Khadijat MAKHMOUDOVA,个人,,制裁,,,http://www.ejustice.just.fgov.be/cgi/article.pl,eu_sanctions,2026-06-19
Sollers Cargo LLC,组织,EU-RUS,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R2033,eu_sanctions,2026-06-19
Hunan Haotyanyi,Company,EU-UKR,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0509,eu_sanctions,2026-06-19
Communication center of the Ministry of Defense,组织,,制裁,别名: Department of Information and Mass Communications of the Ministry of Defence of the Russian Federation,,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
841. Separates Zentrum für elektronische Kampfführung der Ostseeflotte,组织,EU-RUSDA,制裁,别名: 841. Separates Zentrum für elektronische Kampfführung der Ostseeflotte; 841-ви отделен център за електронна война на Балтийския флот; 841ο Ανεξάρτητο Κέντρο Ηλεκτρονικού Πολέμου του Στόλου της Βαλτικής,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8236,eu_sanctions,2026-06-19
Limited Liability Company “KORD COMPANY”,Company,EU-UKR,制裁,,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=8999,eu_sanctions,2026-06-19
Tosse Silooha,组织,EU-IRN,制裁,别名: Tosseh Jahad E Silo; Tosee Siloha,ir,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202501559,eu_sanctions,2026-06-19
Berra,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
Pervyi Kanal,组织,,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/HTML/?uri=CELEX:02014R0833-20240625,eu_sanctions,2026-06-19
SHTURMAN SHCHERBININ,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R2618,eu_sanctions,2026-06-19
Виктория Александровна СЕРДЮКОВА,个人,EU-UKR,制裁,别名: Виктория Александровна СЕРДЮКОВА; Viktorija Aleksandrovna SERDJUKOVA; Viktorija Alexandrovna SERĎUKOVA,ua,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1895,eu_sanctions,2026-06-19
Igor TAVTYN,个人,,制裁,,,,eu_sanctions,2026-06-19
Salah Shihata Thirwat,个人,EU-TAQA-EUAQ; UN-SCISIL,制裁,"别名: Tarwat Salah Abdallah, Salah Shihata Thirwat, Shahata Thirwat; Salah Shihata Thirwat; Tharwat Salah Shihata Ali",eg,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32011R0036&from=EN,eu_sanctions,2026-06-19
Sami NAZARI,个人,,制裁,,,http://www.ejustice.just.fgov.be/mopdf/2017/12/11_1.pdf#page=51,eu_sanctions,2026-06-19
Maround Oil and Gas Production Co.,组织,EU-IRN,制裁,别名: Maroun Oil and Gas Operations; Maround Oil and Gas Production Co.; Maround Oil and Gas Production Co,ir,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D1978,eu_sanctions,2026-06-19
Scientific Research Institute of Hypersonic Systems,Company,,制裁,别名: ОАО «НИПГС»; OJSC Scientific Research Enterprise Hypersonic Systems; HSRI,,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
Hapjanggang Trading Corporation,组织,EU-PRK,制裁,别名: 합장강무역회사; Hapjanggang Kereskedelmi Vállalat; 합장강무역 회사,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7440,eu_sanctions,2026-06-19
Lasha JOKHADZE,个人,,制裁,,,,eu_sanctions,2026-06-19
WILDBERRIES Sp. z o.o.,Company,,制裁,,,,eu_sanctions,2026-06-19
Den Islamiske Revolutionsgardes (IRGC's) operationelle base Najaf-e-Ashraf,组织,EU-IRN,制裁,"别名: Den Islamiske Revolutionsgardes (IRGC's) operationelle base Najaf-e-Ashraf; Επιχειρησιακή βάση Najaf-e-Ashraf του Στρατού των Φρουρών της Ισλαμικής Επανάστασης (IRGC); Base opérationnelle ""Najaf-e-Ashraf"" du Corps des gardiens de la révolution islamique (IRGC)",ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6343,eu_sanctions,2026-06-19
Андрей Валериевич КАРТАПОЛОВ,个人,,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R1529,eu_sanctions,2026-06-19
Mohamed El Mahfoudi,个人,,制裁,别名: Мохамед Ел Махфуди,,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
Акционерное Общество «Специальное Проектно-Конструкторское Бюро Средств Управления»,Company,,制裁,别名: АО «СПКБ СУ»; Joint Stock Company “Special Design Bureau of Control Facilities”; AO Spetsialnoe Proektno-Konstruktorskoe Byuro Sredstv Upravleniya,,https://eur-lex.europa.eu/eli/reg/2023/2878,eu_sanctions,2026-06-19
Al Sayyid Ahmed Fathi Hussein Eliwah/Elaiwa,个人,,制裁,别名: Al Sayyid Ahmed Fathi Hussein Alaiwah; Abu Umar; Al Sayyid Ahmed Fathi Hussein Ilewah,gb,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
KHATIBA AL-TAWHID WAL-JIHAD (KTJ),组织,EU-TAQA-EUAQ; UN-SCISIL,制裁,别名: JANNAT OSHIKLARI; JAMA'AT AL-TAWHID WAL-JIHAD,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.085.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A085%3ATOC,eu_sanctions,2026-06-19
Schiler Novin Co.,组织,EU-IRN,制裁,别名: Shiller Novin; Schiler Novin Co; Schiller Novin Co,ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=1901,eu_sanctions,2026-06-19
OOO “Гаскар Групп”,Company,EU-UKR,制裁,别名: OOO “Гаскар Групп”; Общество с ограниченной ответственностью “Гаскар Групп”; ООО “Гаскар Групп” Инновационного Центра Сколково,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202600509,eu_sanctions,2026-06-19
Nikita Jevgenjevitj POPLAVSKIJ,个人,EU-UKR,制裁,别名: Nikita Jevgenjevitj POPLAVSKIJ; Nikita Poplavskij,ru,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=5312,eu_sanctions,2026-06-19
Akli Mohamed Amine,个人,,制裁,别名: Mohamed Amine Akli; Elias; Килеш Шамир,,https://www.dans.bg/images/stories/FID/Reshenie_265_MS_23042003_Spisyk_ZMFT.pdf,eu_sanctions,2026-06-19
Aleg Horoška,个人,EU-BLR,制裁,别名: Aleg Horoška; Aleg Uladzimiravič CHOROŠKA; Алег Уладзіміравіч ХОРОШКА,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1591,eu_sanctions,2026-06-19
Coral Energy DMCC,Company,EU-UKR,制裁,别名: Coral Energy DMCC; 2Rivers,ae,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202501476,eu_sanctions,2026-06-19
Vitalij Olegovič VLASOV,个人,EU-HR,制裁,别名: Vitalij Olegovič VLASOV; Vitalij Olegovitj VLASOV; Vitalij Vlasov,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1715,eu_sanctions,2026-06-19
BitRiver LLC,Company,EU-RUS,制裁,,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R1494,eu_sanctions,2026-06-19
Genadij Svetlov,个人,EU-UKR,制裁,别名: Genadij Svetlov; Gennadij Světlov; Геннадий Валентинович СВЕТЛОВ,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7232,eu_sanctions,2026-06-19
Sergej Alexejevič Rjabcev,个人,EU-HR,制裁,别名: Sergej Alexejevič Rjabcev; Sergei Rjabtsev; Сергей Алексеевич РЯБЦЕВ,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=7379,eu_sanctions,2026-06-19
Oleg KARAZEI,个人,EU-BLR,制裁,别名: Aleh Heorhievitj KARAZEJ; Oleg Georgijevitj KARAZEJ; Алег Георгіевіч КАРАЗЕЙ,by,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3384,eu_sanctions,2026-06-19
Marina Vladimirovna MAGDALINA,个人,EU-UKR,制裁,别名: Магдалина Марина ВОЛОДИМИРIВНА; Магдалина Марина ВЛАДИМИРОВНА,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=OJ%3AL_202500527&qid=1742218670627,eu_sanctions,2026-06-19
Елена КОЛБАСНИКОВА,个人,EU-RUSDA,制裁,别名: Елена КОЛБАСНИКОВА,ua,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R0965,eu_sanctions,2026-06-19
Milícia Basídž,组织,EU-IRN,制裁,别名: Milícia Basídž; Force de résistance Basij; pasipriešinimo pajėgos „Basij“,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=5020,eu_sanctions,2026-06-19
LLC Microdrive,组织,EU-RUS,制裁,别名: MikroDraiv,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025R2033,eu_sanctions,2026-06-19
Amjad ABBAS,个人,EU-SYR,制裁,别名: al-Abbas; Amjad al-Abbass,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32020R0716&from=EN,eu_sanctions,2026-06-19
Aleksandr YEFIMENKO,个人,,制裁,,,,eu_sanctions,2026-06-19
Imam Reza Islamic Revolutionary Guard Corps,组织,EU-IRN,制裁,,ir,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202600648,eu_sanctions,2026-06-19
امیر رادفر,个人,EU-IRN,制裁,别名: امیر رادفر,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0262,eu_sanctions,2026-06-19
ДАНІЛЮК Станіслаў Яўгенавіч,个人,,制裁,,,,eu_sanctions,2026-06-19
Eritreas regerings nationella säkerhetsmyndigheten,组织,EU-HR,制裁,别名: Eritreas regerings nationella säkerhetsmyndigheten; Gabinete da Segurança Nacional do Governo da Eritreia; Agenzia per la sicurezza nazionale del governo dell’Eritrea,,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=3502,eu_sanctions,2026-06-19
Aleksandr Gennad’yevich STARUNSKY,个人,EU-UKR,制裁,别名: Alexandr Starunskij; Александр Геннадьевич СТАРУНСКИЙ; Alexandr Gennadievič STARUNSKIJ,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32023R1563,eu_sanctions,2026-06-19
Arefullah Aref,个人,EU-AFG; UN-SC1988,制裁,别名: Arefullah Aref; Молла Арефуллах Ареф,af,http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32017R0404&from=EN,eu_sanctions,2026-06-19
윤철,个人,UN-SC1718; EU-PRK,制裁,别名: CHOL Yun,,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32022R1331,eu_sanctions,2026-06-19
Joint Stock Company “Asteis”,Company,EU-UKR,制裁,"别名: АО ""Астейс""; Акционерное общество ""Астейс""; Asteys Rt.",ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202500389,eu_sanctions,2026-06-19
Chipgoo Electronics Limited,Company,EU-RUS,制裁,别名: Chipgoo; 芯購電子有限公司; Chipgoo Technology,cn; hk,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
Imen Sanat Zaman Fara Company,组织,EU-IRN,制裁,别名: spoločnosť Imen Sanat Zaman Fara,ir,https://gels-avoirs.dgtresor.gouv.fr/Gels/RegistreDetail?idRegistre=6353,eu_sanctions,2026-06-19
福瑞达（黑龙江）供应链管理有限公司,Company,EU-RUS,制裁,别名: 福瑞达（黑龙江）供应链管理有限公司,cn,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
"Center for Geopolitical Expertise Центр геополитических экспертиз, CGE",组织,EU-RUSDA,制裁,别名: Centar za geopolitičko znanje; Centre d'expertise géopolitique; Zentrum für Geopolitische Expertise,ru,https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=OJ:L_202501444,eu_sanctions,2026-06-19
ООО ТЕЛЛУР ЭЛЕКТРОНИКС,Company,EU-RUS,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32026R0506,eu_sanctions,2026-06-19
Xue Song,船只,EU-MARE,制裁,,,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=CELEX%3A32025D0931,eu_sanctions,2026-06-19
Леонид Викторович КАСИНСКИЙ,个人,EU-UKR,制裁,别名: Leanid Viktaravitj Kasinski; Леанiд Вiктаравiч КАСIНСКI; Leonid Viktorovitj Kasinskij,by,https://eur-lex.europa.eu/legal-content/EN/TXT/?uri=uriserv%3AOJ.L_.2022.066.01.0001.01.ENG&toc=OJ%3AL%3A2022%3A066%3ATOC,eu_sanctions,2026-06-19
